-live A Foggy Day,Bill Evans
-live A Song For My Father,Bill Evans
-live All Blues,Bill Evans
-live All Of Me,Bill Evans
-live All The Things You Are,Bill Evans
-live Almost Like Being In Love,Bill Evans
-live Autumn Leaves,Bill Evans
-live Begin the Beguine,Bill Evans
-live Black Orpheus (Manhã de Carnaval),Bill Evans
-live Bluesette,Bill Evans
-live Body And Soul,Bill Evans
-live But Not For Me,Bill Evans
-live Bye Bye Blackbird,Bill Evans
-live C Jam Blues,Bill Evans
-live Cantaloupe Island,Bill Evans
-live Caravan,Bill Evans
-live Cheek to cheek,Bill Evans
-live Cherokee,Bill Evans
-live Corner Pocket,Bill Evans
-live Dear Old Stockholm,Bill Evans
-live Desafinado,Bill Evans
-live Don't Get Around Much Anymore,Bill Evans
-live Easy To Love,Bill Evans
-live Everytime We Say Goodbye,Bill Evans
-live Fly Me To The Moon,Bill Evans
-live Garota de Ipanema,Bill Evans
-live Honeysuckle Rose,Bill Evans
-live How High The Moon,Bill Evans
-live I Got Rhythm,Bill Evans
-live I Remember Clifford,Bill Evans
-live I'm Gonna Sit Right Down and Write Myself a Letter,Bill Evans
-live I've Got You Under my Skin,Bill Evans
-live In A Mellow Tone,Bill Evans
-live In A Sentimental Mood,Bill Evans
-live Just You Just me,Bill Evans
-live Love for Sale,Bill Evans
-live Lullaby Of Birdland,Bill Evans
-live Misty,Bill Evans
-live Moanin',Bill Evans
-live Moonlight Serenade,Bill Evans
-live Night and Day,Bill Evans
-live On The Sunny Side Of The Street,Bill Evans
-live Penthouse Serenade,Bill Evans
-live Poinciana,Bill Evans
-live Round Midnight,Bill Evans
-live Ruby My Dear,Bill Evans
-live Samba De Orpheu,Bill Evans
-live Satin Doll,Bill Evans
-live Song For My Father,Bill Evans
-live Sophisticated Lady,Bill Evans
-live Stardust,Bill Evans
-live Stella By Starlight,Bill Evans
-live Sugar,Bill Evans
-live Summertime,Bill Evans
-live Take Five,Bill Evans
-live Take The A Train,Bill Evans
-live Tea For Two,Bill Evans
-live Tenderly,Bill Evans
-live The Girl From Ipanema,Bill Evans
-live There Will Never Be Another You,Bill Evans
-live These Foolish Things,Bill Evans
-live They Can't Take That Away from Me,Bill Evans
-live Three Little Words,Bill Evans
-live Watermelon Man,Bill Evans
-live Wave,Bill Evans
-live West Coast Blues,Bill Evans
-live What Is This Thing Called Love,Bill Evans
-live You’re Driving Me Crazy,Bill Evans
-live 'Round Midnight,Billie Holiday
-live A Child is Born,Billie Holiday
-live A Foggy Day,Billie Holiday
-live A Song For My Father,Billie Holiday
-live All Blues,Billie Holiday
-live All Of Me,Billie Holiday
-live All The Things You Are,Billie Holiday
-live Almost Like Being In Love,Billie Holiday
-live Autumn Leaves,Billie Holiday
-live Begin the Beguine,Billie Holiday
-live Black Orpheus (Manhã de Carnaval),Billie Holiday
-live Bluesette,Billie Holiday
-live Body And Soul,Billie Holiday
-live But Not For Me,Billie Holiday
-live Bye Bye Blackbird,Billie Holiday
-live C Jam Blues,Billie Holiday
-live Cantaloupe Island,Billie Holiday
-live Caravan,Billie Holiday
-live Cheek to cheek,Billie Holiday
-live Cherokee,Billie Holiday
-live Corner Pocket,Billie Holiday
-live Dear Old Stockholm,Billie Holiday
-live Desafinado,Billie Holiday
-live Don't Get Around Much Anymore,Billie Holiday
-live Easy To Love,Billie Holiday
-live Everytime We Say Goodbye,Billie Holiday
-live Fly Me To The Moon,Billie Holiday
-live Garota de Ipanema,Billie Holiday
-live Honeysuckle Rose,Billie Holiday
-live How High The Moon,Billie Holiday
-live I Got Rhythm,Billie Holiday
-live I Remember Clifford,Billie Holiday
-live I'm Gonna Sit Right Down and Write Myself a Letter,Billie Holiday
-live I've Got You Under my Skin,Billie Holiday
-live In A Mellow Tone,Billie Holiday
-live In A Sentimental Mood,Billie Holiday
-live Just You Just me,Billie Holiday
-live Love for Sale,Billie Holiday
-live Lullaby Of Birdland,Billie Holiday
-live Misty,Billie Holiday
-live Moanin',Billie Holiday
-live Moonlight Serenade,Billie Holiday
-live Night and Day,Billie Holiday
-live On The Sunny Side Of The Street,Billie Holiday
-live Penthouse Serenade,Billie Holiday
-live Poinciana,Billie Holiday
-live Round Midnight,Billie Holiday
-live Ruby My Dear,Billie Holiday
-live Samba De Orpheu,Billie Holiday
-live Satin Doll,Billie Holiday
-live Song For My Father,Billie Holiday
-live Sophisticated Lady,Billie Holiday
-live Stardust,Billie Holiday
-live Stella By Starlight,Billie Holiday
-live Sugar,Billie Holiday
-live Summertime,Billie Holiday
-live Take Five,Billie Holiday
-live Take The A Train,Billie Holiday
-live Tea For Two,Billie Holiday
-live Tenderly,Billie Holiday
-live The Girl From Ipanema,Billie Holiday
-live There Will Never Be Another You,Billie Holiday
-live These Foolish Things,Billie Holiday
-live They Can't Take That Away from Me,Billie Holiday
-live Three Little Words,Billie Holiday
-live Watermelon Man,Billie Holiday
-live Wave,Billie Holiday
-live West Coast Blues,Billie Holiday
-live What Is This Thing Called Love,Billie Holiday
-live You’re Driving Me Crazy,Billie Holiday
-live 'Round Midnight,Brad Mehldau
-live A Child is Born,Brad Mehldau
-live A Foggy Day,Brad Mehldau
-live A Song For My Father,Brad Mehldau
-live All Blues,Brad Mehldau
-live All Of Me,Brad Mehldau
-live All The Things You Are,Brad Mehldau
-live Almost Like Being In Love,Brad Mehldau
-live Autumn Leaves,Brad Mehldau
-live Begin the Beguine,Brad Mehldau
-live Black Orpheus (Manhã de Carnaval),Brad Mehldau
-live Bluesette,Brad Mehldau
-live Body And Soul,Brad Mehldau
-live But Not For Me,Brad Mehldau
-live Bye Bye Blackbird,Brad Mehldau
-live C Jam Blues,Brad Mehldau
-live Cantaloupe Island,Brad Mehldau
-live Caravan,Brad Mehldau
-live Cheek to cheek,Brad Mehldau
-live Cherokee,Brad Mehldau
-live Corner Pocket,Brad Mehldau
-live Dear Old Stockholm,Brad Mehldau
-live Desafinado,Brad Mehldau
-live Don't Get Around Much Anymore,Brad Mehldau
-live Easy To Love,Brad Mehldau
-live Everytime We Say Goodbye,Brad Mehldau
-live Fly Me To The Moon,Brad Mehldau
-live Garota de Ipanema,Brad Mehldau
-live Honeysuckle Rose,Brad Mehldau
-live How High The Moon,Brad Mehldau
-live I Got Rhythm,Brad Mehldau
-live I Remember Clifford,Brad Mehldau
-live I'm Gonna Sit Right Down and Write Myself a Letter,Brad Mehldau
-live I've Got You Under my Skin,Brad Mehldau
-live In A Mellow Tone,Brad Mehldau
-live In A Sentimental Mood,Brad Mehldau
-live Just You Just me,Brad Mehldau
-live Love for Sale,Brad Mehldau
-live Lullaby Of Birdland,Brad Mehldau
-live Misty,Brad Mehldau
-live Moanin',Brad Mehldau
-live Moonlight Serenade,Brad Mehldau
-live Night and Day,Brad Mehldau
-live On The Sunny Side Of The Street,Brad Mehldau
-live Penthouse Serenade,Brad Mehldau
-live Poinciana,Brad Mehldau
-live Round Midnight,Brad Mehldau
-live Ruby My Dear,Brad Mehldau
-live Samba De Orpheu,Brad Mehldau
-live Satin Doll,Brad Mehldau
-live Song For My Father,Brad Mehldau
-live Sophisticated Lady,Brad Mehldau
-live Stardust,Brad Mehldau
-live Stella By Starlight,Brad Mehldau
-live Sugar,Brad Mehldau
-live Summertime,Brad Mehldau
-live Take Five,Brad Mehldau
-live Take The A Train,Brad Mehldau
-live Tea For Two,Brad Mehldau
-live Tenderly,Brad Mehldau
-live The Girl From Ipanema,Brad Mehldau
-live There Will Never Be Another You,Brad Mehldau
-live These Foolish Things,Brad Mehldau
-live They Can't Take That Away from Me,Brad Mehldau
-live Three Little Words,Brad Mehldau
-live Watermelon Man,Brad Mehldau
-live Wave,Brad Mehldau
-live West Coast Blues,Brad Mehldau
-live What Is This Thing Called Love,Brad Mehldau
-live You’re Driving Me Crazy,Brad Mehldau
-live 'Round Midnight,Bud Powell
-live A Child is Born,Bud Powell
-live A Foggy Day,Bud Powell
-live A Song For My Father,Bud Powell
-live All Blues,Bud Powell
-live All Of Me,Bud Powell
-live All The Things You Are,Bud Powell
-live Almost Like Being In Love,Bud Powell
-live Autumn Leaves,Bud Powell
-live Begin the Beguine,Bud Powell
-live Black Orpheus (Manhã de Carnaval),Bud Powell
-live Bluesette,Bud Powell
-live Body And Soul,Bud Powell
-live But Not For Me,Bud Powell
-live Bye Bye Blackbird,Bud Powell
-live C Jam Blues,Bud Powell
-live Cantaloupe Island,Bud Powell
-live Caravan,Bud Powell
-live Cheek to cheek,Bud Powell
-live Cherokee,Bud Powell
-live Corner Pocket,Bud Powell
-live Dear Old Stockholm,Bud Powell
-live Desafinado,Bud Powell
-live Don't Get Around Much Anymore,Bud Powell
-live Easy To Love,Bud Powell
-live Everytime We Say Goodbye,Bud Powell
-live Fly Me To The Moon,Bud Powell
-live Garota de Ipanema,Bud Powell
-live Honeysuckle Rose,Bud Powell
-live How High The Moon,Bud Powell
-live I Got Rhythm,Bud Powell
-live I Remember Clifford,Bud Powell
-live I'm Gonna Sit Right Down and Write Myself a Letter,Bud Powell
-live I've Got You Under my Skin,Bud Powell
-live In A Mellow Tone,Bud Powell
-live In A Sentimental Mood,Bud Powell
-live Just You Just me,Bud Powell
-live Love for Sale,Bud Powell
-live Lullaby Of Birdland,Bud Powell
-live Misty,Bud Powell
-live Moanin',Bud Powell
-live Moonlight Serenade,Bud Powell
-live Night and Day,Bud Powell
-live On The Sunny Side Of The Street,Bud Powell
-live Penthouse Serenade,Bud Powell
-live Poinciana,Bud Powell
-live Round Midnight,Bud Powell
-live Ruby My Dear,Bud Powell
-live Samba De Orpheu,Bud Powell
-live Satin Doll,Bud Powell
-live Song For My Father,Bud Powell
-live Sophisticated Lady,Bud Powell
-live Stardust,Bud Powell
-live Stella By Starlight,Bud Powell
-live Sugar,Bud Powell
-live Summertime,Bud Powell
-live Take Five,Bud Powell
-live Take The A Train,Bud Powell
-live Tea For Two,Bud Powell
-live Tenderly,Bud Powell
-live The Girl From Ipanema,Bud Powell
-live There Will Never Be Another You,Bud Powell
-live These Foolish Things,Bud Powell
-live They Can't Take That Away from Me,Bud Powell
-live Three Little Words,Bud Powell
-live Watermelon Man,Bud Powell
-live Wave,Bud Powell
-live West Coast Blues,Bud Powell
-live What Is This Thing Called Love,Bud Powell
-live You’re Driving Me Crazy,Bud Powell
-live 'Round Midnight,Cecil Taylor
-live A Child is Born,Cecil Taylor
-live A Foggy Day,Cecil Taylor
-live A Song For My Father,Cecil Taylor
-live All Blues,Cecil Taylor
-live All Of Me,Cecil Taylor
-live All The Things You Are,Cecil Taylor
-live Almost Like Being In Love,Cecil Taylor
-live Autumn Leaves,Cecil Taylor
-live Begin the Beguine,Cecil Taylor
-live Black Orpheus (Manhã de Carnaval),Cecil Taylor
-live Bluesette,Cecil Taylor
-live Body And Soul,Cecil Taylor
-live But Not For Me,Cecil Taylor
-live Bye Bye Blackbird,Cecil Taylor
-live C Jam Blues,Cecil Taylor
-live Cantaloupe Island,Cecil Taylor
-live Caravan,Cecil Taylor
-live Cheek to cheek,Cecil Taylor
-live Cherokee,Cecil Taylor
-live Corner Pocket,Cecil Taylor
-live Dear Old Stockholm,Cecil Taylor
-live Desafinado,Cecil Taylor
-live Don't Get Around Much Anymore,Cecil Taylor
-live Easy To Love,Cecil Taylor
-live Everytime We Say Goodbye,Cecil Taylor
-live Fly Me To The Moon,Cecil Taylor
-live Garota de Ipanema,Cecil Taylor
-live Honeysuckle Rose,Cecil Taylor
-live How High The Moon,Cecil Taylor
-live I Got Rhythm,Cecil Taylor
-live I Remember Clifford,Cecil Taylor
-live I'm Gonna Sit Right Down and Write Myself a Letter,Cecil Taylor
-live I've Got You Under my Skin,Cecil Taylor
-live In A Mellow Tone,Cecil Taylor
-live In A Sentimental Mood,Cecil Taylor
-live Just You Just me,Cecil Taylor
-live Love for Sale,Cecil Taylor
-live Lullaby Of Birdland,Cecil Taylor
-live Misty,Cecil Taylor
-live Moanin',Cecil Taylor
-live Moonlight Serenade,Cecil Taylor
-live Night and Day,Cecil Taylor
-live On The Sunny Side Of The Street,Cecil Taylor
-live Penthouse Serenade,Cecil Taylor
-live Poinciana,Cecil Taylor
-live Round Midnight,Cecil Taylor
-live Ruby My Dear,Cecil Taylor
-live Samba De Orpheu,Cecil Taylor
-live Satin Doll,Cecil Taylor
-live Song For My Father,Cecil Taylor
-live Sophisticated Lady,Cecil Taylor
-live Stardust,Cecil Taylor
-live Stella By Starlight,Cecil Taylor
-live Sugar,Cecil Taylor
-live Summertime,Cecil Taylor
-live Take Five,Cecil Taylor
-live Take The A Train,Cecil Taylor
-live Tea For Two,Cecil Taylor
-live Tenderly,Cecil Taylor
-live The Girl From Ipanema,Cecil Taylor
-live There Will Never Be Another You,Cecil Taylor
-live These Foolish Things,Cecil Taylor
-live They Can't Take That Away from Me,Cecil Taylor
-live Three Little Words,Cecil Taylor
-live Watermelon Man,Cecil Taylor
-live Wave,Cecil Taylor
-live West Coast Blues,Cecil Taylor
-live What Is This Thing Called Love,Cecil Taylor
-live You’re Driving Me Crazy,Cecil Taylor
-live 'Round Midnight,Charlie Parker
-live A Child is Born,Charlie Parker
-live A Foggy Day,Charlie Parker
-live A Song For My Father,Charlie Parker
-live All Blues,Charlie Parker
-live All Of Me,Charlie Parker
-live All The Things You Are,Charlie Parker
-live Almost Like Being In Love,Charlie Parker
-live Autumn Leaves,Charlie Parker
-live Begin the Beguine,Charlie Parker
-live Black Orpheus (Manhã de Carnaval),Charlie Parker
-live Bluesette,Charlie Parker
-live Body And Soul,Charlie Parker
-live But Not For Me,Charlie Parker
-live Bye Bye Blackbird,Charlie Parker
-live C Jam Blues,Charlie Parker
-live Cantaloupe Island,Charlie Parker
-live Caravan,Charlie Parker
-live Cheek to cheek,Charlie Parker
-live Cherokee,Charlie Parker
-live Corner Pocket,Charlie Parker
-live Dear Old Stockholm,Charlie Parker
-live Desafinado,Charlie Parker
-live Don't Get Around Much Anymore,Charlie Parker
-live Easy To Love,Charlie Parker
-live Everytime We Say Goodbye,Charlie Parker
-live Fly Me To The Moon,Charlie Parker
-live Garota de Ipanema,Charlie Parker
-live Honeysuckle Rose,Charlie Parker
-live How High The Moon,Charlie Parker
-live I Got Rhythm,Charlie Parker
-live I Remember Clifford,Charlie Parker
-live I'm Gonna Sit Right Down and Write Myself a Letter,Charlie Parker
-live I've Got You Under my Skin,Charlie Parker
-live In A Mellow Tone,Charlie Parker
-live In A Sentimental Mood,Charlie Parker
-live Just You Just me,Charlie Parker
-live Love for Sale,Charlie Parker
-live Lullaby Of Birdland,Charlie Parker
-live Misty,Charlie Parker
-live Moanin',Charlie Parker
-live Moonlight Serenade,Charlie Parker
-live Night and Day,Charlie Parker
-live On The Sunny Side Of The Street,Charlie Parker
-live Penthouse Serenade,Charlie Parker
-live Poinciana,Charlie Parker
-live Round Midnight,Charlie Parker
-live Ruby My Dear,Charlie Parker
-live Samba De Orpheu,Charlie Parker
-live Satin Doll,Charlie Parker
-live Song For My Father,Charlie Parker
-live Sophisticated Lady,Charlie Parker
-live Stardust,Charlie Parker
-live Stella By Starlight,Charlie Parker
-live Sugar,Charlie Parker
-live Summertime,Charlie Parker
-live Take Five,Charlie Parker
-live Take The A Train,Charlie Parker
-live Tea For Two,Charlie Parker
-live Tenderly,Charlie Parker
-live The Girl From Ipanema,Charlie Parker
-live There Will Never Be Another You,Charlie Parker
-live These Foolish Things,Charlie Parker
-live They Can't Take That Away from Me,Charlie Parker
-live Three Little Words,Charlie Parker
-live Watermelon Man,Charlie Parker
-live Wave,Charlie Parker
-live West Coast Blues,Charlie Parker
-live What Is This Thing Called Love,Charlie Parker
-live You’re Driving Me Crazy,Charlie Parker
-live 'Round Midnight,Chet Baker
-live A Child is Born,Chet Baker
-live A Foggy Day,Chet Baker
-live A Song For My Father,Chet Baker
-live All Blues,Chet Baker
-live All Of Me,Chet Baker
-live All The Things You Are,Chet Baker
-live Almost Like Being In Love,Chet Baker
-live Autumn Leaves,Chet Baker
-live Begin the Beguine,Chet Baker
-live Black Orpheus (Manhã de Carnaval),Chet Baker
-live Bluesette,Chet Baker
-live Body And Soul,Chet Baker
-live But Not For Me,Chet Baker
-live Bye Bye Blackbird,Chet Baker
-live C Jam Blues,Chet Baker
-live Cantaloupe Island,Chet Baker
-live Caravan,Chet Baker
-live Cheek to cheek,Chet Baker
-live Cherokee,Chet Baker
-live Corner Pocket,Chet Baker
-live Dear Old Stockholm,Chet Baker
-live Desafinado,Chet Baker
-live Don't Get Around Much Anymore,Chet Baker
-live Easy To Love,Chet Baker
-live Everytime We Say Goodbye,Chet Baker
-live Fly Me To The Moon,Chet Baker
-live Garota de Ipanema,Chet Baker
-live Honeysuckle Rose,Chet Baker
-live How High The Moon,Chet Baker
-live I Got Rhythm,Chet Baker
-live I Remember Clifford,Chet Baker
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chet Baker
-live I've Got You Under my Skin,Chet Baker
-live In A Mellow Tone,Chet Baker
-live In A Sentimental Mood,Chet Baker
-live Just You Just me,Chet Baker
-live Love for Sale,Chet Baker
-live Lullaby Of Birdland,Chet Baker
-live Misty,Chet Baker
-live Moanin',Chet Baker
-live Moonlight Serenade,Chet Baker
-live Night and Day,Chet Baker
-live On The Sunny Side Of The Street,Chet Baker
-live Penthouse Serenade,Chet Baker
-live Poinciana,Chet Baker
-live Round Midnight,Chet Baker
-live Ruby My Dear,Chet Baker
-live Samba De Orpheu,Chet Baker
-live Satin Doll,Chet Baker
-live Song For My Father,Chet Baker
-live Sophisticated Lady,Chet Baker
-live Stardust,Chet Baker
-live Stella By Starlight,Chet Baker
-live Sugar,Chet Baker
-live Summertime,Chet Baker
-live Take Five,Chet Baker
-live Take The A Train,Chet Baker
-live Tea For Two,Chet Baker
-live Tenderly,Chet Baker
-live The Girl From Ipanema,Chet Baker
-live There Will Never Be Another You,Chet Baker
-live These Foolish Things,Chet Baker
-live They Can't Take That Away from Me,Chet Baker
-live Three Little Words,Chet Baker
-live Watermelon Man,Chet Baker
-live Wave,Chet Baker
-live West Coast Blues,Chet Baker
-live What Is This Thing Called Love,Chet Baker
-live You’re Driving Me Crazy,Chet Baker
-live 'Round Midnight,Chick Corea
-live A Child is Born,Chick Corea
-live A Foggy Day,Chick Corea
-live A Song For My Father,Chick Corea
-live All Blues,Chick Corea
-live All Of Me,Chick Corea
-live All The Things You Are,Chick Corea
-live Almost Like Being In Love,Chick Corea
-live Autumn Leaves,Chick Corea
-live Begin the Beguine,Chick Corea
-live Black Orpheus (Manhã de Carnaval),Chick Corea
-live Bluesette,Chick Corea
-live Body And Soul,Chick Corea
-live But Not For Me,Chick Corea
-live Bye Bye Blackbird,Chick Corea
-live C Jam Blues,Chick Corea
-live Cantaloupe Island,Chick Corea
-live Caravan,Chick Corea
-live Cheek to cheek,Chick Corea
-live Cherokee,Chick Corea
-live Corner Pocket,Chick Corea
-live Dear Old Stockholm,Chick Corea
-live Desafinado,Chick Corea
-live Don't Get Around Much Anymore,Chick Corea
-live Easy To Love,Chick Corea
-live Everytime We Say Goodbye,Chick Corea
-live Fly Me To The Moon,Chick Corea
-live Garota de Ipanema,Chick Corea
-live Honeysuckle Rose,Chick Corea
-live How High The Moon,Chick Corea
-live I Got Rhythm,Chick Corea
-live I Remember Clifford,Chick Corea
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chick Corea
-live I've Got You Under my Skin,Chick Corea
-live In A Mellow Tone,Chick Corea
-live In A Sentimental Mood,Chick Corea
-live Just You Just me,Chick Corea
-live Love for Sale,Chick Corea
-live Lullaby Of Birdland,Chick Corea
-live Misty,Chick Corea
-live Moanin',Chick Corea
-live Moonlight Serenade,Chick Corea
-live Night and Day,Chick Corea
-live On The Sunny Side Of The Street,Chick Corea
-live Penthouse Serenade,Chick Corea
-live Poinciana,Chick Corea
-live Round Midnight,Chick Corea
-live Ruby My Dear,Chick Corea
-live Samba De Orpheu,Chick Corea
-live Satin Doll,Chick Corea
-live Song For My Father,Chick Corea
-live Sophisticated Lady,Chick Corea
-live Stardust,Chick Corea
-live Stella By Starlight,Chick Corea
-live Sugar,Chick Corea
-live Summertime,Chick Corea
-live Take Five,Chick Corea
-live Take The A Train,Chick Corea
-live Tea For Two,Chick Corea
-live Tenderly,Chick Corea
-live The Girl From Ipanema,Chick Corea
-live There Will Never Be Another You,Chick Corea
-live These Foolish Things,Chick Corea
-live They Can't Take That Away from Me,Chick Corea
-live Three Little Words,Chick Corea
-live Watermelon Man,Chick Corea
-live Wave,Chick Corea
-live West Coast Blues,Chick Corea
-live What Is This Thing Called Love,Chick Corea
-live You’re Driving Me Crazy,Chick Corea
-live 'Round Midnight,Chucho Valdes 
-live A Child is Born,Chucho Valdes 
-live A Foggy Day,Chucho Valdes 
-live A Song For My Father,Chucho Valdes 
-live All Blues,Chucho Valdes 
-live All Of Me,Chucho Valdes 
-live All The Things You Are,Chucho Valdes 
-live Almost Like Being In Love,Chucho Valdes 
-live Autumn Leaves,Chucho Valdes 
-live Begin the Beguine,Chucho Valdes 
-live Black Orpheus (Manhã de Carnaval),Chucho Valdes 
-live Bluesette,Chucho Valdes 
-live Body And Soul,Chucho Valdes 
-live But Not For Me,Chucho Valdes 
-live Bye Bye Blackbird,Chucho Valdes 
-live C Jam Blues,Chucho Valdes 
-live Cantaloupe Island,Chucho Valdes 
-live Caravan,Chucho Valdes 
-live Cheek to cheek,Chucho Valdes 
-live Cherokee,Chucho Valdes 
-live Corner Pocket,Chucho Valdes 
-live Dear Old Stockholm,Chucho Valdes 
-live Desafinado,Chucho Valdes 
-live Don't Get Around Much Anymore,Chucho Valdes 
-live Easy To Love,Chucho Valdes 
-live Everytime We Say Goodbye,Chucho Valdes 
-live Fly Me To The Moon,Chucho Valdes 
-live Garota de Ipanema,Chucho Valdes 
-live Honeysuckle Rose,Chucho Valdes 
-live How High The Moon,Chucho Valdes 
-live I Got Rhythm,Chucho Valdes 
-live I Remember Clifford,Chucho Valdes 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chucho Valdes 
-live I've Got You Under my Skin,Chucho Valdes 
-live In A Mellow Tone,Chucho Valdes 
-live In A Sentimental Mood,Chucho Valdes 
-live Just You Just me,Chucho Valdes 
-live Love for Sale,Chucho Valdes 
-live Lullaby Of Birdland,Chucho Valdes 
-live Misty,Chucho Valdes 
-live Moanin',Chucho Valdes 
-live Moonlight Serenade,Chucho Valdes 
-live Night and Day,Chucho Valdes 
-live On The Sunny Side Of The Street,Chucho Valdes 
-live Penthouse Serenade,Chucho Valdes 
-live Poinciana,Chucho Valdes 
-live Round Midnight,Chucho Valdes 
-live Ruby My Dear,Chucho Valdes 
-live Samba De Orpheu,Chucho Valdes 
-live Satin Doll,Chucho Valdes 
-live Song For My Father,Chucho Valdes 
-live Sophisticated Lady,Chucho Valdes 
-live Stardust,Chucho Valdes 
-live Stella By Starlight,Chucho Valdes 
-live Sugar,Chucho Valdes 
-live Summertime,Chucho Valdes 
-live Take Five,Chucho Valdes 
-live Take The A Train,Chucho Valdes 
-live Tea For Two,Chucho Valdes 
-live Tenderly,Chucho Valdes 
-live The Girl From Ipanema,Chucho Valdes 
-live There Will Never Be Another You,Chucho Valdes 
-live These Foolish Things,Chucho Valdes 
-live They Can't Take That Away from Me,Chucho Valdes 
-live Three Little Words,Chucho Valdes 
-live Watermelon Man,Chucho Valdes 
-live Wave,Chucho Valdes 
-live West Coast Blues,Chucho Valdes 
-live What Is This Thing Called Love,Chucho Valdes 
-live You’re Driving Me Crazy,Chucho Valdes 
-live 'Round Midnight,Clifford Brown
-live A Child is Born,Clifford Brown
-live A Foggy Day,Clifford Brown
-live A Song For My Father,Clifford Brown
-live All Blues,Clifford Brown
-live All Of Me,Clifford Brown
-live All The Things You Are,Clifford Brown
-live Almost Like Being In Love,Clifford Brown
-live Autumn Leaves,Clifford Brown
-live Begin the Beguine,Clifford Brown
-live Black Orpheus (Manhã de Carnaval),Clifford Brown
-live Bluesette,Clifford Brown
-live Body And Soul,Clifford Brown
-live But Not For Me,Clifford Brown
-live Bye Bye Blackbird,Clifford Brown
-live C Jam Blues,Clifford Brown
-live Cantaloupe Island,Clifford Brown
-live Caravan,Clifford Brown
-live Cheek to cheek,Clifford Brown
-live Cherokee,Clifford Brown
-live Corner Pocket,Clifford Brown
-live Dear Old Stockholm,Clifford Brown
-live Desafinado,Clifford Brown
-live Don't Get Around Much Anymore,Clifford Brown
-live Easy To Love,Clifford Brown
-live Everytime We Say Goodbye,Clifford Brown
-live Fly Me To The Moon,Clifford Brown
-live Garota de Ipanema,Clifford Brown
-live Honeysuckle Rose,Clifford Brown
-live How High The Moon,Clifford Brown
-live I Got Rhythm,Clifford Brown
-live I Remember Clifford,Clifford Brown
-live I'm Gonna Sit Right Down and Write Myself a Letter,Clifford Brown
-live I've Got You Under my Skin,Clifford Brown
-live In A Mellow Tone,Clifford Brown
-live In A Sentimental Mood,Clifford Brown
-live Just You Just me,Clifford Brown
-live Love for Sale,Clifford Brown
-live Lullaby Of Birdland,Clifford Brown
-live Misty,Clifford Brown
-live Moanin',Clifford Brown
-live Moonlight Serenade,Clifford Brown
-live Night and Day,Clifford Brown
-live On The Sunny Side Of The Street,Clifford Brown
-live Penthouse Serenade,Clifford Brown
-live Poinciana,Clifford Brown
-live Round Midnight,Clifford Brown
-live Ruby My Dear,Clifford Brown
-live Samba De Orpheu,Clifford Brown
-live Satin Doll,Clifford Brown
-live Song For My Father,Clifford Brown
-live Sophisticated Lady,Clifford Brown
-live Stardust,Clifford Brown
-live Stella By Starlight,Clifford Brown
-live Sugar,Clifford Brown
-live Summertime,Clifford Brown
-live Take Five,Clifford Brown
-live Take The A Train,Clifford Brown
-live Tea For Two,Clifford Brown
-live Tenderly,Clifford Brown
-live The Girl From Ipanema,Clifford Brown
-live There Will Never Be Another You,Clifford Brown
-live These Foolish Things,Clifford Brown
-live They Can't Take That Away from Me,Clifford Brown
-live Three Little Words,Clifford Brown
-live Watermelon Man,Clifford Brown
-live Wave,Clifford Brown
-live West Coast Blues,Clifford Brown
-live What Is This Thing Called Love,Clifford Brown
-live You’re Driving Me Crazy,Clifford Brown
-live 'Round Midnight,Coleman Hawkins
-live A Child is Born,Coleman Hawkins
-live A Foggy Day,Coleman Hawkins
-live A Song For My Father,Coleman Hawkins
-live All Blues,Coleman Hawkins
-live All Of Me,Coleman Hawkins
-live All The Things You Are,Coleman Hawkins
-live Almost Like Being In Love,Coleman Hawkins
-live Autumn Leaves,Coleman Hawkins
-live Begin the Beguine,Coleman Hawkins
-live Black Orpheus (Manhã de Carnaval),Coleman Hawkins
-live Bluesette,Coleman Hawkins
-live Body And Soul,Coleman Hawkins
-live But Not For Me,Coleman Hawkins
-live Bye Bye Blackbird,Coleman Hawkins
-live C Jam Blues,Coleman Hawkins
-live Cantaloupe Island,Coleman Hawkins
-live Caravan,Coleman Hawkins
-live Cheek to cheek,Coleman Hawkins
-live Cherokee,Coleman Hawkins
-live Corner Pocket,Coleman Hawkins
-live Dear Old Stockholm,Coleman Hawkins
-live Desafinado,Coleman Hawkins
-live Don't Get Around Much Anymore,Coleman Hawkins
-live Easy To Love,Coleman Hawkins
-live Everytime We Say Goodbye,Coleman Hawkins
-live Fly Me To The Moon,Coleman Hawkins
-live Garota de Ipanema,Coleman Hawkins
-live Honeysuckle Rose,Coleman Hawkins
-live How High The Moon,Coleman Hawkins
-live I Got Rhythm,Coleman Hawkins
-live I Remember Clifford,Coleman Hawkins
-live I'm Gonna Sit Right Down and Write Myself a Letter,Coleman Hawkins
-live I've Got You Under my Skin,Coleman Hawkins
-live In A Mellow Tone,Coleman Hawkins
-live In A Sentimental Mood,Coleman Hawkins
-live Just You Just me,Coleman Hawkins
-live Love for Sale,Coleman Hawkins
-live Lullaby Of Birdland,Coleman Hawkins
-live Misty,Coleman Hawkins
